,Y,Y_pred,pcc
0,13.7085923363219,13.078415248755912,0.9662129825957139
1,2.55333528295743,4.605808806912032,0.9662129825957139
2,13.3699689843522,11.827799752396642,0.9662129825957139
3,3.32868265326949,4.957356966290964,0.9662129825957139
4,10.4666881658429,9.905350912668885,0.9662129825957139
5,6.86404624628086,6.641120404363255,0.9662129825957139
6,3.78564619234606,6.312527385890449,0.9662129825957139
7,10.3673653845737,9.59929821740559,0.9662129825957139
8,12.6713667366062,12.339838728751781,0.9662129825957139
9,8.52700818974693,7.554541520987066,0.9662129825957139
10,4.33575403811161,5.2061290254922135,0.9662129825957139
11,13.8127636380735,10.570091372939638,0.9662129825957139
12,3.27895940520217,4.6106977553912065,0.9662129825957139
13,12.4644048989662,12.023725069195018,0.9662129825957139
14,12.5449524837416,12.649147291714721,0.9662129825957139
15,10.334469083482,10.278666307097177,0.9662129825957139
16,5.53443621041227,6.589616224085647,0.9662129825957139
17,13.4241357361519,10.258845025439049,0.9662129825957139
18,6.04667112940372,5.95725334615862,0.9662129825957139
19,14.6540019278959,13.847576839691989,0.9662129825957139
20,3.13431396972866,4.609667596720514,0.9662129825957139
21,9.55234649640529,9.5360498198394,0.9662129825957139
22,7.38426107210628,7.935209435589118,0.9662129825957139
23,2.52269585976472,4.046145193391462,0.9662129825957139
24,4.89861599831132,5.101421101832198,0.9662129825957139
25,12.9093976179852,13.044638143091671,0.9662129825957139
26,9.47906077491624,9.288678719027539,0.9662129825957139
27,6.80908983957876,7.719472220275241,0.9662129825957139
28,4.70998968404708,5.558897214192674,0.9662129825957139
29,5.31626998762331,7.273857062536637,0.9662129825957139
30,12.8202992930698,10.041949267985338,0.9662129825957139
31,13.5873474153561,13.301516354404615,0.9662129825957139
32,11.8514407278449,8.857195484804201,0.9662129825957139
33,2.40466618513213,4.129452045344454,0.9662129825957139
34,7.38211362359994,9.300804223076575,0.9662129825957139
35,4.96212596898549,6.666360616474197,0.9662129825957139
36,10.3731625281422,9.553068853549014,0.9662129825957139
37,14.5679580099081,13.457270340202143,0.9662129825957139
38,7.47175174459308,7.593054133151028,0.9662129825957139
39,5.24545427542735,5.983059196185188,0.9662129825957139
40,2.66363781475196,4.69916334877142,0.9662129825957139
41,2.39544922338025,4.080389027609035,0.9662129825957139
42,13.0846199846935,12.7013372141336,0.9662129825957139
43,1.98104978421842,4.077278239852912,0.9662129825957139
44,12.2030686823239,12.273729962947737,0.9662129825957139
45,5.90148208392821,5.454879889830114,0.9662129825957139
46,11.2209407337579,11.001414900555943,0.9662129825957139
47,8.25009607306959,8.542485653774571,0.9662129825957139
48,3.17276472143327,4.368501402543992,0.9662129825957139
49,10.8848060918996,11.256577873396404,0.9662129825957139
50,15.1845896774117,14.8061220411657,0.9662129825957139
51,14.8625024965087,14.795563908300313,0.9662129825957139
52,11.3702645395124,10.350715485304352,0.9662129825957139
53,9.76754148943747,10.495072043725855,0.9662129825957139
54,13.9931431868764,13.362853847377037,0.9662129825957139
55,4.77279413485258,6.522176818266972,0.9662129825957139
56,15.0050573135665,14.565140418924175,0.9662129825957139
57,2.29755138082498,4.032753130672451,0.9662129825957139
58,13.9013247248549,13.478806529163016,0.9662129825957139
59,14.7377928649996,13.345074006385126,0.9662129825957139
