,Y,Y_pred,pcc
0,13.7085923363219,13.638967280298527,0.9667799354020606
1,2.55333528295743,4.25978190943552,0.9667799354020606
2,13.3699689843522,12.131208416054623,0.9667799354020606
3,3.32868265326949,5.106040698922979,0.9667799354020606
4,10.4666881658429,9.360476649792098,0.9667799354020606
5,6.86404624628086,6.319462301022284,0.9667799354020606
6,3.78564619234606,5.147046577668197,0.9667799354020606
7,10.3673653845737,9.899829981936204,0.9667799354020606
8,12.6713667366062,11.565911163699917,0.9667799354020606
9,8.52700818974693,8.60683469397108,0.9667799354020606
10,4.33575403811161,5.883659040335318,0.9667799354020606
11,13.8127636380735,11.335454778129623,0.9667799354020606
12,3.27895940520217,4.591576014613509,0.9667799354020606
13,12.4644048989662,12.147688305427796,0.9667799354020606
14,12.5449524837416,12.587660330799723,0.9667799354020606
15,10.334469083482,9.135615597756031,0.9667799354020606
16,5.53443621041227,6.889494397537231,0.9667799354020606
17,13.4241357361519,9.43683321481783,0.9667799354020606
18,6.04667112940372,6.442524093223248,0.9667799354020606
19,14.6540019278959,13.256402646206565,0.9667799354020606
20,3.13431396972866,4.6000566093110375,0.9667799354020606
21,9.55234649640529,9.754377776027956,0.9667799354020606
22,7.38426107210628,8.705556062244217,0.9667799354020606
23,2.52269585976472,3.861352920126813,0.9667799354020606
24,4.89861599831132,5.226149781723632,0.9667799354020606
25,12.9093976179852,12.586162781236219,0.9667799354020606
26,9.47906077491624,9.491087566602365,0.9667799354020606
27,6.80908983957876,7.62903892669088,0.9667799354020606
28,4.70998968404708,4.937683275946886,0.9667799354020606
29,5.31626998762331,6.176481532089942,0.9667799354020606
30,12.8202992930698,9.935916334196268,0.9667799354020606
31,13.5873474153561,12.959290843981682,0.9667799354020606
32,11.8514407278449,9.295256715972274,0.9667799354020606
33,2.40466618513213,4.534212116959376,0.9667799354020606
34,7.38211362359994,8.986436987142799,0.9667799354020606
35,4.96212596898549,6.735604235035458,0.9667799354020606
36,10.3731625281422,9.817464617956066,0.9667799354020606
37,14.5679580099081,13.519798277999335,0.9667799354020606
